Wavelength	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	B24	B25	B26	B27	B28	B29	B30	B31	B32	B33	B34	B35	B36
2255	0	0	0	0	7.23E-06	3.87E-06	0.000166871	0	0	0	0	0	0	0	0	0	0	0	0	1.20E-06	4.41E-06	9.73E-07	1.08E-06	1.84E-06	1.22E-06	7.92E-06	1.61E-05	1.27E-05	9.61E-05	0.000126336	7.85E-05	0.000280709	0.000206129	0.000660728	0.001227844	0.000220715
2256	0	0	0	0	7.01E-06	3.89E-06	0.000155644	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-06	4.38E-06	9.83E-07	1.09E-06	1.84E-06	1.21E-06	7.74E-06	1.63E-05	1.29E-05	9.66E-05	0.000126587	8.17E-05	0.000296674	0.000219332	0.000675926	0.001215826	0.000236108
2257	0	0	0	0	6.79E-06	3.92E-06	0.000144418	0	0	0	0	0	0	0	0	0	0	0	0	1.14E-06	4.35E-06	9.92E-07	1.10E-06	1.83E-06	1.19E-06	7.56E-06	1.65E-05	1.30E-05	9.72E-05	0.000126838	8.49E-05	0.000312639	0.000232534	0.000691123	0.001203808	0.000251501
2258	0	0	0	0	6.57E-06	3.95E-06	0.000133192	0	0	0	0	0	0	0	0	0	0	0	0	1.11E-06	4.32E-06	1.00E-06	1.12E-06	1.82E-06	1.18E-06	7.38E-06	1.68E-05	1.32E-05	9.77E-05	0.000127089	8.81E-05	0.000328604	0.000245737	0.000706321	0.00119179	0.000266894
2259	0	0	0	0	6.35E-06	3.97E-06	0.000121965	0	0	0	0	0	0	0	0	0	0	0	0	1.08E-06	4.29E-06	1.01E-06	1.13E-06	1.81E-06	1.16E-06	7.20E-06	1.70E-05	1.33E-05	9.83E-05	0.00012734	9.13E-05	0.000344568	0.00025894	0.000721519	0.001179772	0.000282286
2260	0	0	0	0	6.13E-06	4.00E-06	0.000110739	0	0	0	0	0	0	0	0	0	0	0	0	1.10E-06	4.28E-06	1.00E-06	1.15E-06	1.81E-06	1.18E-06	7.02E-06	1.73E-05	1.35E-05	9.89E-05	0.000127591	9.45E-05	0.000360533	0.000272142	0.000736717	0.001167754	0.000297679
2261	0	0	0	0	6.27E-06	4.07E-06	0.000109038	0	0	0	0	0	0	0	0	0	0	0	0	1.13E-06	4.28E-06	9.91E-07	1.16E-06	1.81E-06	1.20E-06	7.11E-06	1.75E-05	1.36E-05	9.94E-05	0.000127843	9.77E-05	0.000376498	0.000285345	0.000751915	0.001155736	0.000313072
2262	0	0	0	0	6.40E-06	4.13E-06	0.000107337	0	0	0	0	0	0	0	0	0	0	0	0	1.15E-06	4.27E-06	9.82E-07	1.18E-06	1.81E-06	1.22E-06	7.19E-06	1.78E-05	1.38E-05	1.00E-04	0.000128094	0.000100877	0.000392463	0.000298548	0.000767112	0.001143718	0.000328465
2263	0	0	0	0	6.54E-06	4.20E-06	0.000105636	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-06	4.27E-06	9.73E-07	1.19E-06	1.81E-06	1.24E-06	7.28E-06	1.80E-05	1.39E-05	0.000100532	0.000128345	0.000104075	0.000408427	0.00031175	0.00078231	0.0011317	0.000343858
2264	0	0	0	0	6.68E-06	4.27E-06	0.000103935	0	0	0	0	0	0	0	0	0	0	0	0	1.19E-06	4.26E-06	9.63E-07	1.21E-06	1.81E-06	1.26E-06	7.37E-06	1.82E-05	1.41E-05	0.000101092	0.000128596	0.000107274	0.000424392	0.000324953	0.000797508	0.001076315	0.000339522
2265	0	0	0	0	6.81E-06	4.33E-06	0.000102234	0	0	0	0	0	0	0	0	0	0	0	0	1.22E-06	4.26E-06	9.54E-07	1.22E-06	1.81E-06	1.28E-06	7.46E-06	1.85E-05	1.42E-05	9.90E-05	0.000124071	0.000110181	0.000412581	0.000331372	0.000759065	0.00102093	0.000335186
2266	0	0	0	0	6.95E-06	4.40E-06	0.000100533	0	0	0	0	0	0	0	0	0	0	0	0	1.24E-06	4.25E-06	9.44E-07	1.24E-06	1.81E-06	1.31E-06	7.54E-06	1.87E-05	1.44E-05	9.68E-05	0.000119546	0.000113089	0.00040077	0.000337791	0.000720623	0.000965545	0.00033085
2267	0	0	0	0	7.09E-06	4.46E-06	9.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.26E-06	4.25E-06	9.35E-07	1.25E-06	1.81E-06	1.33E-06	7.63E-06	1.90E-05	1.46E-05	9.47E-05	0.000115022	0.000115996	0.000388959	0.000344209	0.00068218	0.00091016	0.000326514
2268	0	0	0	0	7.22E-06	4.53E-06	9.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.28E-06	4.24E-06	9.26E-07	1.27E-06	1.81E-06	1.35E-06	7.72E-06	1.92E-05	1.47E-05	9.26E-05	0.000110497	0.000118904	0.000377148	0.000350628	0.000643738	0.000854775	0.000322178
2269	0	0	0	0	7.36E-06	4.60E-06	9.54E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.31E-06	4.24E-06	9.16E-07	1.28E-06	1.81E-06	1.37E-06	7.80E-06	1.95E-05	1.49E-05	9.05E-05	0.000105972	0.000121811	0.000365338	0.000357047	0.000605295	0.00079939	0.000317842
2270	0	0	0	0	7.50E-06	4.66E-06	9.37E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.33E-06	4.23E-06	9.07E-07	1.30E-06	1.81E-06	1.39E-06	7.89E-06	1.97E-05	1.50E-05	8.83E-05	0.000101447	0.000124719	0.000353527	0.000363466	0.000566853	0.000744005	0.000313506
2271	0	0	0	0	7.63E-06	4.73E-06	9.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.35E-06	4.23E-06	8.98E-07	1.31E-06	1.81E-06	1.41E-06	7.98E-06	2.00E-05	1.52E-05	8.62E-05	9.69E-05	0.000127626	0.000341716	0.000369885	0.00052841	0.00068862	0.00030917
2272	0	0	0	0	7.77E-06	4.80E-06	9.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.37E-06	4.22E-06	8.88E-07	1.33E-06	1.81E-06	1.43E-06	8.06E-06	2.02E-05	1.53E-05	8.41E-05	9.24E-05	0.000130534	0.000329905	0.000376303	0.000489968	0.000633235	0.000304834
2273	0	0	0	0	7.91E-06	4.86E-06	8.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.40E-06	4.22E-06	8.79E-07	1.34E-06	1.81E-06	1.45E-06	8.15E-06	2.04E-05	1.55E-05	8.20E-05	8.79E-05	0.000133441	0.000318094	0.000382722	0.000451525	0.00057785	0.000300498
2274	0	0	0	0	8.04E-06	4.93E-06	8.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.42E-06	4.21E-06	8.69E-07	1.36E-06	1.81E-06	1.47E-06	8.24E-06	2.07E-05	1.56E-05	7.98E-05	8.33E-05	0.000136349	0.000306283	0.000389141	0.000413083	0.000522465	0.000296161
2275	0	0	0	0	8.18E-06	4.99E-06	8.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.44E-06	4.21E-06	8.60E-07	1.37E-06	1.81E-06	1.49E-06	8.33E-06	2.09E-05	1.58E-05	7.77E-05	7.88E-05	0.000139256	0.000294472	0.00039556	0.00037464	0.00046708	0.000291825
2276	0	0	0	0	8.32E-06	5.06E-06	8.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.46E-06	4.20E-06	8.51E-07	1.39E-06	1.81E-06	1.51E-06	8.41E-06	2.12E-05	1.59E-05	7.56E-05	7.43E-05	0.000142163	0.000282661	0.000401979	0.000336198	0.000411695	0.000287489
2277	0	0	0	0	8.45E-06	5.13E-06	8.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.49E-06	4.20E-06	8.41E-07	1.40E-06	1.81E-06	1.53E-06	8.50E-06	2.14E-05	1.61E-05	7.35E-05	6.98E-05	0.000145071	0.00027085	0.000408397	0.000297755	0.00035631	0.000283153
2278	0	0	0	0	8.59E-06	5.19E-06	8.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.51E-06	4.19E-06	8.32E-07	1.42E-06	1.81E-06	1.55E-06	8.59E-06	2.17E-05	1.62E-05	7.13E-05	6.52E-05	0.000147978	0.000259039	0.000414816	0.000259313	0.000300925	0.000278817
2279	0	0	0	0	8.73E-06	5.26E-06	7.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-06	4.19E-06	8.23E-07	1.43E-06	1.81E-06	1.58E-06	8.67E-06	2.19E-05	1.64E-05	6.92E-05	6.07E-05	0.000150886	0.000247229	0.000421235	0.00022087	0.00024554	0.000274481
2280	0	0	0	0	8.87E-06	5.33E-06	7.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.55E-06	4.18E-06	8.13E-07	1.45E-06	1.80E-06	1.60E-06	8.76E-06	2.19E-05	1.63E-05	6.71E-05	5.62E-05	0.000153793	0.000235418	0.000427654	0.000182428	0.000190155	0.000270145
2281	0	0	0	0	9.00E-06	5.39E-06	7.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.58E-06	4.17E-06	8.04E-07	1.46E-06	1.80E-06	1.62E-06	8.85E-06	2.19E-05	1.62E-05	6.50E-05	5.17E-05	0.000156701	0.000223607	0.000434073	0.000143985	0.00013477	0.000265809
2282	0	0	0	0	9.14E-06	5.46E-06	7.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.60E-06	4.17E-06	7.94E-07	1.48E-06	1.80E-06	1.64E-06	8.93E-06	2.20E-05	1.61E-05	6.28E-05	4.71E-05	0.000159608	0.000211796	0.000440491	0.000105543	7.94E-05	0.000261473
2283	0	0	0	0	9.28E-06	5.52E-06	7.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.62E-06	4.16E-06	7.85E-07	1.49E-06	1.80E-06	1.66E-06	9.02E-06	2.20E-05	1.60E-05	6.07E-05	4.26E-05	0.000162516	0.000199985	0.00044691	6.71E-05	2.40E-05	0.000257137
2284	0	0	0	0	9.41E-06	5.59E-06	6.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.64E-06	4.16E-06	7.76E-07	1.51E-06	1.80E-06	1.68E-06	9.11E-06	2.20E-05	1.59E-05	5.86E-05	3.81E-05	0.000165423	0.000188174	0.000453329	0.000112197	5.03E-05	0.000304783
2285	0	0	0	0	9.55E-06	5.66E-06	6.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-06	4.15E-06	7.66E-07	1.52E-06	1.80E-06	1.70E-06	9.20E-06	2.20E-05	1.58E-05	6.04E-05	4.30E-05	0.000165674	0.000191978	0.000447111	0.000157295	7.66E-05	0.000352429
2286	0	0	0	0	9.69E-06	5.72E-06	6.65E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.69E-06	4.15E-06	7.57E-07	1.54E-06	1.80E-06	1.72E-06	9.28E-06	2.20E-05	1.57E-05	6.23E-05	4.79E-05	0.000165924	0.000195781	0.000440893	0.000202392	0.000102874	0.000400075
2287	0	0	0	0	9.82E-06	5.79E-06	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.71E-06	4.14E-06	7.48E-07	1.55E-06	1.80E-06	1.74E-06	9.37E-06	2.21E-05	1.56E-05	6.41E-05	5.27E-05	0.000166175	0.000199585	0.000434674	0.000247489	0.000129165	0.000447722
2288	0	0	0	0	9.96E-06	5.86E-06	6.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.73E-06	4.14E-06	7.38E-07	1.57E-06	1.80E-06	1.76E-06	9.46E-06	2.21E-05	1.55E-05	6.59E-05	5.76E-05	0.000166426	0.000203388	0.000428456	0.000292587	0.000155456	0.000495368
2289	0	0	0	0	1.01E-05	5.92E-06	6.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.76E-06	4.13E-06	7.29E-07	1.58E-06	1.80E-06	1.78E-06	9.54E-06	2.21E-05	1.54E-05	6.78E-05	6.25E-05	0.000166676	0.000207192	0.000422238	0.000337684	0.000181747	0.000543014
2290	0	0	0	0	1.02E-05	5.99E-06	5.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.78E-06	4.13E-06	7.19E-07	1.60E-06	1.80E-06	1.80E-06	9.63E-06	2.21E-05	1.52E-05	6.96E-05	6.74E-05	0.000166927	0.000210995	0.00041602	0.000382781	0.000208038	0.00059066
2291	0	0	0	0	1.04E-05	6.05E-06	5.80E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.80E-06	4.12E-06	7.10E-07	1.61E-06	1.80E-06	1.82E-06	9.72E-06	2.21E-05	1.51E-05	7.14E-05	7.22E-05	0.000167178	0.000214799	0.000409801	0.000427879	0.00023433	0.000638306
2292	0	0	0	0	1.05E-05	6.12E-06	5.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.82E-06	4.12E-06	7.01E-07	1.63E-06	1.80E-06	1.84E-06	9.80E-06	2.22E-05	1.50E-05	7.33E-05	7.71E-05	0.000167428	0.000218602	0.000403583	0.000472976	0.000260621	0.000685952
2293	0	0	0	0	1.06E-05	6.19E-06	5.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.85E-06	4.11E-06	6.91E-07	1.64E-06	1.80E-06	1.87E-06	9.89E-06	2.22E-05	1.49E-05	7.51E-05	8.20E-05	0.000167679	0.000222406	0.000397365	0.000518074	0.000286912	0.000733599
2294	0	0	0	0	1.08E-05	6.25E-06	5.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.87E-06	4.11E-06	6.82E-07	1.66E-06	1.80E-06	1.89E-06	9.98E-06	2.22E-05	1.48E-05	7.70E-05	8.69E-05	0.00016793	0.000226209	0.000391147	0.000563171	0.000313203	0.000781245
2295	0	0	0	0	1.09E-05	6.32E-06	5.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.89E-06	4.10E-06	6.73E-07	1.67E-06	1.80E-06	1.91E-06	1.01E-05	2.22E-05	1.47E-05	7.88E-05	9.17E-05	0.00016818	0.000230013	0.000384928	0.000608268	0.000339494	0.000828891
2296	0	0	0	0	1.11E-05	6.39E-06	4.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.91E-06	4.10E-06	6.63E-07	1.69E-06	1.80E-06	1.93E-06	1.02E-05	2.22E-05	1.46E-05	8.06E-05	9.66E-05	0.000168431	0.000233816	0.00037871	0.000653366	0.000365786	0.000876537
2297	0	0	0	0	1.12E-05	6.45E-06	4.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.94E-06	4.09E-06	6.54E-07	1.70E-06	1.80E-06	1.95E-06	1.02E-05	2.23E-05	1.45E-05	8.25E-05	0.000101493	0.000168681	0.00023762	0.000372492	0.000698463	0.000392077	0.000924183
2298	0	0	0	0	1.13E-05	6.52E-06	4.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.96E-06	4.09E-06	6.44E-07	1.72E-06	1.80E-06	1.97E-06	1.03E-05	2.23E-05	1.44E-05	8.43E-05	0.00010637	0.000168932	0.000241423	0.000366274	0.00074356	0.000418368	0.000971829
2299	0	0	0	0	1.15E-05	6.58E-06	4.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.98E-06	4.08E-06	6.35E-07	1.73E-06	1.80E-06	1.99E-06	1.04E-05	2.23E-05	1.43E-05	8.61E-05	0.000111246	0.000169183	0.000245227	0.000360055	0.000788658	0.000444659	0.001019475
2300	0	0	0	0	1.16E-05	6.65E-06	4.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.03E-06	4.16E-06	6.85E-07	1.73E-06	1.84E-06	2.05E-06	1.05E-05	2.23E-05	1.42E-05	8.80E-05	0.000116122	0.000169433	0.00024903	0.000353837	0.000833755	0.00047095	0.001067122
2301	0	0	0	0	1.22E-05	6.83E-06	4.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.09E-06	4.24E-06	7.34E-07	1.74E-06	1.88E-06	2.10E-06	1.07E-05	2.23E-05	1.41E-05	8.98E-05	0.000120999	0.000169684	0.000252834	0.000347619	0.000878852	0.000497242	0.001114768
2302	0	0	0	0	1.27E-05	7.02E-06	4.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.14E-06	4.32E-06	7.84E-07	1.74E-06	1.92E-06	2.16E-06	1.10E-05	2.24E-05	1.40E-05	9.16E-05	0.000125875	0.000169935	0.000256637	0.000341401	0.00092395	0.000523533	0.001162414
2303	0	0	0	0	1.33E-05	7.20E-06	4.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.19E-06	4.39E-06	8.33E-07	1.74E-06	1.96E-06	2.22E-06	1.12E-05	2.24E-05	1.39E-05	9.35E-05	0.000130752	0.000170185	0.000260441	0.000335182	0.000969047	0.000549824	0.00121006
2304	0	0	0	0	1.39E-05	7.39E-06	4.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.25E-06	4.47E-06	8.83E-07	1.74E-06	2.00E-06	2.27E-06	1.15E-05	2.24E-05	1.38E-05	9.53E-05	0.000135628	0.000170436	0.000264244	0.000328964	0.000983793	0.000640009	0.001181119
2305	0	0	0	0	1.44E-05	7.57E-06	4.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.30E-06	4.55E-06	9.33E-07	1.75E-06	2.05E-06	2.33E-06	1.17E-05	2.24E-05	1.37E-05	9.30E-05	0.000133452	0.000178056	0.000253272	0.000312566	0.000998539	0.000730195	0.001152179
2306	0	0	0	0	1.50E-05	7.76E-06	4.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.35E-06	4.63E-06	9.82E-07	1.75E-06	2.09E-06	2.38E-06	1.20E-05	2.24E-05	1.36E-05	9.08E-05	0.000131275	0.000185675	0.0002423	0.000296168	0.001013285	0.00082038	0.001123238
2307	0	0	0	0	1.56E-05	7.94E-06	4.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.41E-06	4.71E-06	1.03E-06	1.75E-06	2.13E-06	2.44E-06	1.22E-05	2.25E-05	1.35E-05	8.85E-05	0.000129099	0.000193295	0.000231327	0.000279769	0.001028032	0.000910565	0.001094297
2308	0	0	0	0	1.61E-05	8.12E-06	4.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.46E-06	4.79E-06	1.08E-06	1.75E-06	2.17E-06	2.50E-06	1.25E-05	2.25E-05	1.34E-05	8.63E-05	0.000126922	0.000200914	0.000220355	0.000263371	0.001042778	0.001000751	0.001065357
2309	0	0	0	0	1.67E-05	8.31E-06	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.52E-06	4.87E-06	1.13E-06	1.76E-06	2.21E-06	2.55E-06	1.27E-05	2.25E-05	1.33E-05	8.40E-05	0.000124746	0.000208534	0.000209383	0.000246973	0.001057524	0.001090936	0.001036416
2310	0	0	0	0	1.73E-05	8.49E-06	4.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-06	4.95E-06	1.18E-06	1.76E-06	2.25E-06	2.61E-06	1.30E-05	2.25E-05	1.31E-05	8.17E-05	0.00012257	0.000216153	0.000198411	0.000230575	0.00107227	0.001181121	0.001007475
2311	0	0	0	0	1.78E-05	8.68E-06	4.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.62E-06	5.02E-06	1.23E-06	1.76E-06	2.29E-06	2.67E-06	1.32E-05	2.25E-05	1.30E-05	7.95E-05	0.000120393	0.000223773	0.000187439	0.000214177	0.001087016	0.001271306	0.000978535
2312	0	0	0	0	1.84E-05	8.86E-06	4.80E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.68E-06	5.10E-06	1.28E-06	1.76E-06	2.33E-06	2.72E-06	1.35E-05	2.26E-05	1.29E-05	7.72E-05	0.000118217	0.000231392	0.000176466	0.000197778	0.001101762	0.001361492	0.000949594
2313	0	0	0	0	1.89E-05	9.04E-06	4.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.73E-06	5.18E-06	1.33E-06	1.77E-06	2.37E-06	2.78E-06	1.37E-05	2.26E-05	1.28E-05	7.50E-05	0.00011604	0.000239012	0.000165494	0.00018138	0.001116509	0.001451677	0.000920654
2314	0	0	0	0	1.95E-05	9.23E-06	4.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.78E-06	5.26E-06	1.38E-06	1.77E-06	2.41E-06	2.84E-06	1.40E-05	2.26E-05	1.27E-05	7.27E-05	0.000113864	0.000246631	0.000154522	0.000164982	0.001131255	0.001541862	0.000891713
2315	0	0	0	0	2.01E-05	9.41E-06	4.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.84E-06	5.34E-06	1.43E-06	1.77E-06	2.45E-06	2.89E-06	1.42E-05	2.26E-05	1.26E-05	7.04E-05	0.000111688	0.000254251	0.00014355	0.000148584	0.001146001	0.001632048	0.000862772
2316	0	0	0	0	2.06E-05	9.60E-06	4.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.89E-06	5.42E-06	1.48E-06	1.78E-06	2.49E-06	2.95E-06	1.45E-05	2.26E-05	1.25E-05	6.82E-05	0.000109511	0.00026187	0.000132578	0.000132186	0.001160747	0.001722233	0.000833832
2317	0	0	0	0	2.12E-05	9.78E-06	5.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.94E-06	5.50E-06	1.53E-06	1.78E-06	2.54E-06	3.00E-06	1.47E-05	2.27E-05	1.24E-05	6.59E-05	0.000107335	0.00026949	0.000121605	0.000115787	0.001175493	0.001812418	0.000804891
2318	0	0	0	0	2.18E-05	9.97E-06	5.06E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.00E-06	5.57E-06	1.58E-06	1.78E-06	2.58E-06	3.06E-06	1.50E-05	2.27E-05	1.23E-05	6.37E-05	0.000105158	0.000277109	0.000110633	9.94E-05	0.001190239	0.001902604	0.00077595
2319	0	0	0	0	2.23E-05	1.01E-05	5.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.05E-06	5.65E-06	1.63E-06	1.78E-06	2.62E-06	3.12E-06	1.52E-05	2.27E-05	1.22E-05	6.14E-05	0.000102982	0.000284729	9.97E-05	8.30E-05	0.001204985	0.001992789	0.00074701
2320	0	0	0	0	2.29E-05	1.03E-05	5.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.10E-06	5.73E-06	1.68E-06	1.79E-06	2.66E-06	3.17E-06	1.55E-05	2.24E-05	1.20E-05	5.91E-05	0.000100806	0.000292348	8.87E-05	6.66E-05	0.001219732	0.002082974	0.000718069
2321	0	0	0	0	2.35E-05	1.05E-05	5.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.16E-06	5.81E-06	1.73E-06	1.79E-06	2.70E-06	3.23E-06	1.57E-05	2.22E-05	1.19E-05	5.69E-05	9.86E-05	0.000299968	7.77E-05	5.02E-05	0.001234478	0.002173159	0.000689128
2322	0	0	0	0	2.40E-05	1.07E-05	5.24E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.21E-06	5.89E-06	1.78E-06	1.79E-06	2.74E-06	3.29E-06	1.60E-05	2.19E-05	1.17E-05	5.46E-05	9.65E-05	0.000307587	6.67E-05	3.38E-05	0.001249224	0.002263345	0.000660188
2323	0	0	0	0	2.46E-05	1.09E-05	5.28E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.26E-06	5.97E-06	1.83E-06	1.79E-06	2.78E-06	3.34E-06	1.62E-05	2.16E-05	1.16E-05	5.24E-05	9.43E-05	0.000315207	5.58E-05	1.74E-05	0.00126397	0.00235353	0.000631247
2324	0	0	0	0	2.52E-05	1.11E-05	5.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.32E-06	6.05E-06	1.87E-06	1.80E-06	2.82E-06	3.40E-06	1.65E-05	2.14E-05	1.14E-05	5.01E-05	9.21E-05	0.000322826	4.48E-05	1.00E-06	0.001273046	0.002320147	0.000719312
2325	0	0	0	0	2.57E-05	1.13E-05	5.37E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.37E-06	6.13E-06	1.92E-06	1.80E-06	2.86E-06	3.45E-06	1.67E-05	2.11E-05	1.13E-05	5.01E-05	9.63E-05	0.000327538	5.70E-05	3.55E-05	0.001282122	0.002286763	0.000807378
2326	0	0	0	0	2.63E-05	1.14E-05	5.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.42E-06	6.20E-06	1.97E-06	1.80E-06	2.90E-06	3.51E-06	1.70E-05	2.08E-05	1.11E-05	5.02E-05	0.000100472	0.00033225	6.92E-05	7.00E-05	0.001291199	0.00225338	0.000895443
2327	0	0	0	0	2.69E-05	1.16E-05	5.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.48E-06	6.28E-06	2.02E-06	1.80E-06	2.94E-06	3.57E-06	1.72E-05	2.05E-05	1.09E-05	5.02E-05	0.000104657	0.000336962	8.15E-05	0.000104504	0.001300275	0.002219997	0.000983509
2328	0	0	0	0	2.74E-05	1.18E-05	5.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.53E-06	6.36E-06	2.07E-06	1.81E-06	2.98E-06	3.62E-06	1.75E-05	2.03E-05	1.08E-05	5.02E-05	0.000108843	0.000341674	9.37E-05	0.000139005	0.001309351	0.002186613	0.001071574
2329	0	0	0	0	2.80E-05	1.20E-05	5.55E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.59E-06	6.44E-06	2.12E-06	1.81E-06	3.03E-06	3.68E-06	1.77E-05	2.00E-05	1.06E-05	5.03E-05	0.000113029	0.000346386	0.000105917	0.000173507	0.001318427	0.00215323	0.001159639
2330	0	0	0	0	2.86E-05	1.22E-05	5.59E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.64E-06	6.52E-06	2.17E-06	1.81E-06	3.07E-06	3.74E-06	1.80E-05	1.97E-05	1.05E-05	5.03E-05	0.000117215	0.000351098	0.00011814	0.000208008	0.001327503	0.002119847	0.001247705
2331	0	0	0	0	2.91E-05	1.24E-05	5.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.69E-06	6.60E-06	2.22E-06	1.82E-06	3.11E-06	3.79E-06	1.82E-05	1.95E-05	1.03E-05	5.03E-05	0.0001214	0.00035581	0.000130363	0.000242509	0.00133658	0.002086463	0.00133577
2332	0	0	0	0	2.97E-05	1.25E-05	5.68E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.75E-06	6.68E-06	2.27E-06	1.82E-06	3.15E-06	3.85E-06	1.84E-05	1.92E-05	1.01E-05	5.04E-05	0.000125586	0.000360522	0.000142587	0.00027701	0.001345656	0.00205308	0.001423835
2333	0	0	0	0	3.02E-05	1.27E-05	5.72E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.80E-06	6.75E-06	2.32E-06	1.82E-06	3.19E-06	3.91E-06	1.87E-05	1.89E-05	9.98E-06	5.04E-05	0.000129772	0.000365234	0.00015481	0.000311512	0.001354732	0.002019697	0.001511901
2334	0	0	0	0	3.08E-05	1.29E-05	5.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.85E-06	6.83E-06	2.37E-06	1.82E-06	3.23E-06	3.96E-06	1.89E-05	1.87E-05	9.83E-06	5.05E-05	0.000133958	0.000369947	0.000167034	0.000346013	0.001363808	0.001986313	0.001599966
2335	0	0	0	0	3.14E-05	1.31E-05	5.81E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.91E-06	6.91E-06	2.42E-06	1.83E-06	3.27E-06	4.02E-06	1.92E-05	1.84E-05	9.67E-06	5.05E-05	0.000138143	0.000374659	0.000179257	0.000380514	0.001372884	0.00195293	0.001688032
2336	0	0	0	0	3.19E-05	1.33E-05	5.85E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.96E-06	6.99E-06	2.47E-06	1.83E-06	3.31E-06	4.07E-06	1.94E-05	1.81E-05	9.51E-06	5.05E-05	0.000142329	0.000379371	0.00019148	0.000415016	0.00138196	0.001919547	0.001776097
