713	1.02900	0.87230	0.34340	0.04471
714	1.01200	0.85450	0.34390	0.04476
715	0.99500	0.83680	0.34440	0.04480
716	0.97780	0.81900	0.34490	0.04495
717	0.96060	0.80130	0.34540	0.04509
718	0.94340	0.78350	0.34590	0.04523
719	0.92620	0.76580	0.34640	0.04538
720	0.90900	0.74800	0.34690	0.04552
721	0.92480	0.75790	0.34760	0.04566
722	0.94050	0.76770	0.34830	0.04581
723	0.95630	0.77760	0.34900	0.04595
724	0.97200	0.78740	0.34970	0.04609
725	0.98780	0.79730	0.35040	0.04624
726	1.00400	0.80710	0.35120	0.04653
727	1.01900	0.81700	0.35200	0.04682
728	1.03500	0.82680	0.35290	0.04711
729	1.05100	0.83670	0.35370	0.04739
730	1.06700	0.84650	0.35450	0.04768
731	1.08200	0.85640	0.35490	0.04805
732	1.09800	0.86620	0.35530	0.04841
733	1.11400	0.87610	0.35570	0.04877
734	1.13000	0.88590	0.35600	0.04913
735	1.14500	0.89580	0.35640	0.04949
736	1.16100	0.90560	0.35680	0.04971
737	1.17700	0.91550	0.35720	0.04993
738	1.19300	0.92530	0.35750	0.05014
739	1.20800	0.93520	0.35790	0.05036
740	1.22400	0.94500	0.35830	0.05058
741	1.18200	0.91140	0.35870	0.05073
742	1.13900	0.87770	0.35910	0.05089
743	1.09700	0.84410	0.35950	0.05105
744	1.05400	0.81040	0.36000	0.05121
745	1.01200	0.77680	0.36040	0.05136
746	0.96930	0.74310	0.36090	0.05156
747	0.92690	0.70950	0.36150	0.05175
748	0.88440	0.67580	0.36210	0.05195
749	0.84200	0.64220	0.36260	0.05214
750	0.79950	0.60850	0.36320	0.05233
751	0.75710	0.57490	0.36370	0.05253
752	0.71460	0.54120	0.36430	0.05272
753	0.67220	0.50760	0.36490	0.05292
754	0.62970	0.47390	0.36540	0.05311
755	0.58730	0.44030	0.36600	0.05330
756	0.54480	0.40660	0.36670	0.05355
757	0.50240	0.37300	0.36740	0.05380
758	0.45990	0.33930	0.36810	0.05404
759	0.41750	0.30570	0.36880	0.05429
760	0.37500	0.27200	0.36950	0.05454
761	0.41850	0.30150	0.37000	0.05461
762	0.46190	0.33100	0.37050	0.05468
763	0.50540	0.36050	0.37100	0.05475
